Timestamp,Year,Month,Day,7:0,7:5,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:0,8:5,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:0,9:5,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:0,10:5,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:0,11:5,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:0,12:5,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:0,13:5,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:0,14:5,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:0,15:5,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:0,16:5,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:0,17:5,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:0,18:5,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:0,19:5,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55
2010/1/1,2010,1,1,172.39112849999998,191.9482574,213.070282,237.43957519999998,261.8865662,284.73657230000003,306.7446289,325.91171260000004,345.7244568,364.4091797,381.62994380000004,397.4388123,415.2677917,436.62759400000004,460.8745422,480.0609131,502.31140139999997,523.2078857,541.0179443,560.1854857999999,578.4341431,596.3601685,617.9676513999999,635.7797241000001,654.5241089,668.9263306,689.6651001,707.9019775,722.2241211,739.5895996,755.3251343,770.6366577,788.2888184,798.9723511,819.2866211,833.8123168999999,848.8295898,871.9459229,310.8789063,684.8481445,915.8265381000001,931.1690674,948.5465088,960.3342895999999,966.1928711000002,980.5640258999999,1001.0889890000001,1008.5023189999999,1008.804565,910.1975707999999,508.745575,1009.9599,1100.730225,1082.6186519999999,1078.223999,1095.314209,1096.705322,1107.471802,1111.612183,1099.864136,1103.5471189999998,1106.956421,1121.899292,978.0123901000001,1118.328857,1110.9724119999998,1120.04834,1125.48999,1123.763062,1127.760498,1130.46228,1146.248291,1144.466187,1122.4764400000001,1104.7502439999998,1100.84375,1110.998169,1108.5258789999998,1105.359375,1103.9880369999998,1109.260742,1103.627319,1087.971313,1077.713989,1077.644775,1069.544922,1062.011475,1061.3867189999999,1050.6992189999999,1037.268066,1015.5617679999999,998.7733153999999,986.5764770999999,970.7883911,962.1383057,949.1918335000001,939.3897705,918.0463867000001,902.3781738,882.4248047,865.5213013,847.3829346000001,837.9205322,829.3554077,818.6132812999999,805.402771,786.3757324,765.8621216,744.7952271,727.6879882999999,704.2532959,684.3366699,664.87854,638.5881958,611.9881592,590.4425049,577.2034912,563.5507202,548.0263062000001,532.7457275,511.7201843,490.3894348,468.7831726,452.83209230000006,434.51165769999994,416.9668274,397.8774414,379.783905,358.276947,336.85665889999996,317.96069339999997,300.425354,278.8555298,256.9172974,236.57734680000004,218.21246340000002,198.78074650000002,177.4412231,157.5298157,138.33624269999999,119.19687649999999,100.7046738,84.53170013,69.23679352,56.25250626,36.24726105,23.37601471,18.82873917,14.78718185,10.87815666,7.31496954,6.342981815,5.026788712,4.611991882,4.133157253,4.293597698
2010/1/2,2010,1,2,169.95654299999998,189.7641907,209.9642029,233.55232239999998,255.54272459999999,276.7920227,295.6533508,311.167572,332.0099182,345.74633789999996,358.8083801,378.09960939999996,396.1811523,414.39419560000005,434.10626219999995,455.04153439999993,474.8581238,497.8646851,516.1667480000001,541.4428101,558.6271972999999,580.8731688999999,599.1398926,618.7455444,635.916687,652.1585693,666.9780272999999,687.8944702,699.7588501,718.1450195,732.7330933,746.076416,763.9656372000001,778.036499,796.0093994,809.8535767000001,830.0299683,849.7473755000001,860.4957886,878.7381592,890.5821533,908.7802124,927.4196777000001,941.3884277000001,956.0751953,964.4298096000001,973.7779541000001,983.5884399,992.5618286,1000.10968,1002.4039310000001,1019.1243289999999,1025.803833,1036.04834,1047.977295,1043.0661619999998,1058.525635,1060.434326,1065.597046,1065.12793,1068.323242,1073.8435060000002,1074.6130369999998,1070.884399,1064.0522460000002,1077.205933,1085.398682,1087.783447,1090.1972660000001,1102.599731,1094.797974,1091.591431,1091.184937,1074.9941410000001,1066.513672,1070.109741,1069.702515,1070.352905,1066.492676,1071.095703,1064.598389,1054.090454,1054.863159,1041.802612,1026.52063,1024.374023,1019.1966550000001,1005.023499,990.6395874,982.1158447,974.4204712000001,951.2886963,941.7427367999999,927.7928467,905.7425537,906.0517578,895.9714355000001,878.3504027999999,873.2534789999999,857.6697388,845.6651001,833.3147583,821.0858764999999,807.4301147000001,797.2186279,786.4187012,763.8983764999999,737.8984375,722.6704712000001,703.4581299,680.397583,660.0874022999999,639.1779785,616.6104126,601.4761352999999,579.1998901000001,558.9530029,537.8450928,516.9980469,500.7816772,480.3654480000001,464.6629333000001,443.84060669999997,427.19812010000004,410.3564758,393.1072388,373.26095580000003,352.44116210000004,328.85916139999995,311.042572,294.5643921,275.0949707,253.7857361,234.4461517,213.6452179,195.1866455,175.0253448,154.8353119,137.8004913,121.12372590000001,105.5791245,90.84181213,76.42288971,63.63988495,51.10561752,38.72612,29.02366638,22.38299942,15.961509699999999,10.74327755,7.919027327999999,5.969441413999999,4.816025257,4.143271446,4.084394455,3.86681366
2010/1/3,2010,1,3,155.3479156,192.9572449,115.2058105,71.00608063,111.8070068,263.2023315,301.7402954,338.1113892,388.9503784,420.29174800000004,405.68469239999996,379.8713989,409.5542603,431.93408200000005,405.12219239999996,491.50048830000003,520.1711426,538.3029175,560.3758545,578.9470215,593.9615478999999,561.6087036,596.9333496,648.0641479,657.3180542,679.7883911,697.2769165,711.7774048,734.4458007999999,749.9897461,767.4458618,780.734375,801.8673096,812.6811522999999,825.1864013999999,837.1942138999999,856.9175414999999,846.680542,860.9810181,885.7872925,915.1096190999999,934.0040283,927.7118529999999,965.3942261,981.8347777999999,973.6184082000001,897.1516723999999,982.3151855000001,1012.586121,1012.0491939999999,1037.403931,1037.008057,1052.1761470000001,1061.4438480000001,1010.851685,990.8731079,1053.582764,1002.4111939999999,866.3985596000001,993.2752686000001,1062.028564,1088.070923,1089.132568,1084.211548,1079.48645,1077.09314,1118.879883,1116.122681,1121.570068,1125.51062,1122.166748,1105.076294,1096.033936,1083.5177,1092.779541,1087.36377,1081.234741,1090.875977,1083.501831,1074.346802,1060.85498,1053.674683,1026.356812,990.1777344000001,1012.7924800000001,1038.40625,1039.604614,998.7006836000002,996.2397461000002,1005.5042109999999,927.4422607000001,970.8156738,953.0347289999999,939.5847777999999,937.2593993999999,927.5198975,889.4997559000001,906.1398926,847.0527954,845.5746460000001,818.1036987000001,858.0233765,855.1557007000001,854.2307129000001,797.3543701,805.1250610000001,705.0402222,713.6494751,756.6784058,723.1290283,670.0457763999999,623.6177368,637.3890381,648.7504272000001,644.3702392999999,598.270874,593.2581787,572.9784546,557.9598999,534.8261719,507.0605164,486.36218260000004,458.4830627,425.49459840000003,425.4462585,416.29873660000004,390.6843872,345.0415955,321.3656006,306.3255005,259.41171260000004,262.76058959999995,242.39610290000002,217.5283966,220.162674,205.8452301,168.37460330000002,146.567215,147.9298248,135.5805206,125.64945220000001,111.06243899999998,96.4964447,81.67828369,68.79958344,56.84799194,44.84355164,34.49492645,26.00784492,20.474018100000002,18.92624283,18.57008171,14.39032078,5.587499619,4.525421143,3.722085238
2010/1/4,2010,1,4,163.57772830000002,184.1752319,207.48928830000003,232.75366209999999,258.6073608,283.7716675,309.7360535,330.4368286,352.0907898,378.7148743,398.3811035,416.40863039999994,443.420929,474.02600099999995,418.1848755,352.39529419999997,390.9781799,404.5092163,438.9591675,421.49530030000005,571.7367554,649.4843139999999,655.0427246,670.4348144999999,685.7159424,707.6751098999999,714.2252197,740.6690674,775.355957,794.6282348999999,806.4672241000001,817.7140502999999,800.8440552000001,860.1367187999999,810.0609131,886.1154785,916.7608031999999,902.9588623,873.0431518999999,859.7044066999999,979.4730225,925.4197998,940.0263062000001,918.088501,1002.294983,1009.4832759999999,1056.798828,1062.374268,1054.923828,1068.335083,1072.346558,1095.61499,1092.866699,1110.899292,1117.115967,1120.718384,1125.6911619999998,1136.983154,1141.275757,1153.698608,1019.368225,1112.953857,1159.516968,1157.767456,1152.947632,1141.058716,1157.746582,1166.676025,1162.495605,1013.618042,1087.527466,1193.483398,1166.981689,1161.320801,1162.168335,1165.851807,1174.315796,1179.693726,1174.900635,1175.900635,1171.6030269999999,1173.0471189999998,1178.966187,1153.4848630000001,1130.6834720000002,1135.00708,1127.73584,1124.260742,1138.667114,1143.791748,1153.119385,1152.331543,1142.92395,978.9841309000001,1044.479614,1029.096069,943.6279297,940.0196533,987.0581055,943.6387329,969.2631836000002,975.1977538999998,951.5713501,880.3853149,767.7398682,870.5599365,896.6799315999999,862.9766235,857.9898682,839.9787597999999,868.8091431,831.4345703,715.8304443,680.3154297,715.3901367000001,800.5966797,756.5856322999999,481.5512085,341.12521360000005,253.9263,212.70794680000003,207.3253479,214.2366028,207.8726501,223.3032074,238.31405640000003,424.8193359,392.11010739999995,201.76516719999998,166.2806854,160.9780579,160.2273102,204.82319640000003,179.017868,150.15887450000002,140.9597778,120.7407379,109.63558959999999,92.27022552,83.44232941,81.59236145,75.8073349,68.66757202,61.29420471,50.36214066,40.43570709,28.73886681,21.63435555,17.14354706,12.06952095,13.44216251,12.7296648,6.056198597000001,4.471784592,3.9086067680000003,3.9204063419999997
2010/1/5,2010,1,5,59.86180878,63.74517822,68.77802277,71.27899933,74.58361816,75.5773468,75.82820129,77.66625977,88.90312958,104.0087738,115.0973053,127.55988310000001,135.67460630000002,133.6109619,141.1560364,153.1532898,170.5758514,186.97253419999998,203.68365480000003,218.23445130000002,233.1682739,257.0990906,295.9812927,335.6705933,327.75314330000003,317.37557979999997,335.9952087,350.2166443,324.0449524,303.92459110000004,283.8345642,295.91772460000004,336.61883539999997,388.0910034,420.97186280000005,468.4996338,501.0303345,570.1784667999999,727.7874146,720.1500244,862.4837646,771.6181641,718.5568237000001,748.1184082000001,624.4661865,796.7087402000001,808.0759887999999,620.8658447,649.2297973999999,742.6226807,461.4067078,393.87164310000003,420.52899169999995,378.17663569999996,371.70550539999994,386.43038939999997,341.2553711,354.0731506,351.91390989999996,326.6468506,312.0295715,301.5375977,293.99310299999996,281.99160770000003,263.2489624,253.11026,250.08972169999998,256.1521912,283.356781,344.583313,392.6569214,395.8876038,433.40051270000004,522.9457397,518.9465941999999,470.32427980000006,427.90148930000004,369.10916139999995,317.0006714,280.276886,279.8232727,291.6461182,316.3110352,361.3239136,430.0305176,522.1675415,878.5657348999999,790.984375,687.9353027000001,622.925293,645.8112792999999,809.2062988,583.4592896,543.9324951,473.438446,445.33728030000003,429.62677,552.3170166,650.9596558,598.5026245,564.0026245,603.1298828,622.5702514999999,498.0866089,396.8296204,380.1261597,401.25854489999995,428.5383911,416.1669922,405.60943599999996,390.8549805,355.5187073,320.3544617,299.0677185,280.735321,248.262619,250.61816409999997,251.6215515,269.57659910000007,279.4200745,288.2537842,267.8015747,243.460968,222.5231781,218.90147400000004,228.40766910000002,220.79928590000003,221.8647614,193.08421330000002,177.3402252,170.0101776,151.942749,126.95509340000001,104.1687088,78.22927094,58.89244461,45.81899261,36.25901413,32.21179962,28.88299179,23.06690407,20.06083679,19.00239944,18.17765999,18.17707062,17.47877121,14.51263046,11.34458065,6.925926685,5.39330864,4.8746347430000005,4.528581142,3.9267868999999997,3.51989603,3.292773485,3.385429859
2010/1/6,2010,1,6,91.28161621,91.57575989,95.8841629,118.45034790000001,176.5567017,204.5500793,177.71293640000002,182.4219666,180.68476869999998,207.1342621,252.8037415,237.81317140000002,190.55879209999998,178.9654541,184.75988769999998,193.52783200000002,204.3582764,223.18757630000002,234.69418330000002,250.97328190000002,222.0673523,207.2341003,238.95013430000003,268.0810852,230.67391969999997,202.2793579,188.4388275,182.4855804,200.9888,222.52947999999998,243.46327209999998,271.54287719999996,289.8634949,273.2321472,261.4396362,259.82061769999996,289.21932979999997,320.1183167,354.2622375,402.6968079,487.97198489999994,516.5200806,507.99459840000003,507.227356,578.751709,509.59884639999996,515.586792,548.5596924,487.4431763,386.4161987,346.7566528,327.7876282,313.76928710000004,306.89196780000003,344.7698364,409.1990967,500.7199097,470.8355713,486.03393550000004,455.0366211,538.8828125,558.8931885,605.5893555,607.9972534,483.53311160000004,436.56802369999997,428.148407,487.9882813,700.0445557,722.7493896000001,705.4686279,555.5996094,612.7932129,763.222168,1237.196899,1156.427368,990.0474242999999,1043.77002,885.1048583999999,595.795166,541.2045287999999,511.90332029999996,587.2770996,579.6320801,511.00881960000004,512.3989868,592.4921264999999,668.7038574,598.0910644999999,774.319519,532.9553223,494.14361569999994,537.8530272999999,527.9852905,405.04452510000004,291.58148189999997,258.8598633,234.47474669999997,197.67015080000002,179.3008118,222.8868866,242.79299930000002,244.7241364,275.168396,306.17669680000006,307.4699097,282.9978638,189.34234619999998,127.3741074,118.2045135,113.4568024,104.31190490000002,86.01724243,98.91654968,74.36154938,94.37614441,151.20159909999998,113.64197539999999,142.2719421,142.82124330000002,154.42945859999998,154.77780149999998,152.3712006,134.4857635,104.1976166,102.1083603,97.06206512,86.84835815,84.54718018,84.12097168,77.60294342,84.86041259999999,89.14015198,90.35295868,78.35207367,75.00666809,62.27774429,49.79192352,39.71414948,25.836299899999997,18.78930092,21.38411331,24.05752945,21.7317009,15.47754478,15.33122921,10.38241005,6.403121948,5.092515468999999,5.3003716469999995,4.4875645639999995,4.4384760860000005,4.630927086,4.253528595,3.8198280330000003,3.3452105519999997
2010/1/7,2010,1,7,24.349666600000003,22.93914604,29.88116074,33.4166832,39.07062912,35.56367493,26.56309509,23.08036041,21.32756424,19.73643875,21.07956505,20.65397644,20.67575836,26.576852799999998,38.06440735,42.01490784,43.55244446,33.57128525,49.89486313,100.53793329999999,108.403595,119.8298798,140.7511139,220.1805267,198.4611969,292.9769897,182.1122284,148.8661804,174.4082184,229.76940919999998,183.96633909999997,174.346756,152.995697,127.31656650000001,168.11906430000002,158.9335632,132.587265,143.2217865,176.12313840000002,185.9875946,193.7559204,183.0110321,190.9662323,161.09996030000002,74.12650299,37.65721893,79.39051819,111.23872379999999,121.5876541,114.3926239,122.1069794,128.0964661,142.481842,165.3936768,145.6847534,117.69705959999999,84.90657806,70.58481598,77.00245667,95.22901154,95.48542023,97.61843109,138.21803280000003,151.8171387,146.26878359999998,96.29951477,90.48182678,103.78084559999999,123.8249588,110.799675,127.00427250000001,129.6223907,184.1304169,168.57832340000002,196.9396667,179.1393585,182.90605159999998,222.31837459999997,258.74975589999997,242.4418945,278.38220210000003,288.1459961,224.5583191,169.16979980000002,125.3757629,111.5679321,124.64842990000001,85.12530518,49.41690826,53.32855606,56.77742386,47.33326339999999,45.08761597,62.19914627,73.88548279,68.20545197,60.46347427,56.37452698,55.18552399,48.23733902,50.01754379,88.34358978,112.58742520000001,138.91113280000002,143.6092072,130.559845,150.836319,135.1123657,121.61028290000002,149.133255,147.6502686,163.35934450000002,158.00730900000002,78.69556427,83.66814423,102.6249313,84.78147125,64.57408905,68.9859314,57.04743576,60.03602219,52.9708252,38.79057693,36.88282013,41.56053162,41.12351608,41.44065475,29.52182007,34.68345642,40.879463200000004,37.46587372,46.106987,76.41387177,88.86145782,73.74269867,48.4867363,21.5792408,21.26977158,38.62428284,35.36766052,18.36748123,12.70710278,10.99180126,9.327596664,7.742168427,6.634944916,5.824198722999999,8.048036575,6.923057556,5.0777268410000005,4.889265537,3.958793163,3.406460524,3.363722801,3.590361834,3.512419224
2010/1/8,2010,1,8,86.19821929999999,93.0849762,73.22486115,55.34888077,53.04667282,56.98775101,59.19424057,58.83840179,58.3602066,68.18710327,73.51461029,74.14625549,73.96035767,78.61286163,89.62019348,106.69419099999999,114.1657639,129.3296356,163.2726135,203.40647890000002,246.9906006,252.0927887,215.9919586,256.5016785,257.94348140000005,226.45468140000003,261.7383118,341.9804993,238.07604980000002,195.48095700000002,239.9889984,227.55238340000002,222.5944824,254.42343140000003,245.4899597,342.7284546,280.118927,418.09008789999996,345.11413569999996,358.17553710000004,349.0325623,229.5714264,157.71817019999997,189.0530548,198.8917084,330.45224,224.63760380000002,221.04924010000002,331.4197998,419.477478,323.1679688,332.24194339999997,523.9177246,800.4886475,852.6696777000001,792.4036865,715.1270142000001,308.962616,678.0041504,812.4835205,820.8317261,981.8499145999999,402.6748047,279.44473270000003,204.1648865,218.0736694,524.5054321,265.278717,461.83364869999997,307.9181519,223.94290159999997,299.8017883,224.19262700000002,238.2634125,346.113678,383.47653199999996,212.75119019999997,291.3853455,485.87155149999995,602.9958496,415.7672424,733.9664307,848.0476074,969.1469116000001,1025.280396,827.5283812999999,846.6038207999999,1224.220215,1246.17334,716.4466553,599.9664307,584.7409058,656.3690186000001,892.0092773,809.977356,782.5209351,451.1970519999999,541.7922973999999,441.58236689999995,284.5139465,212.94297790000002,263.9335632,341.32025150000004,327.8449402,375.12805180000004,396.3917847,445.07342530000005,271.31985469999995,246.9079895,191.678299,228.19772340000003,313.4384766,185.77006530000003,137.3601837,91.98918915,84.20417786,43.70560837,38.41286087,45.57896805,43.60448074,31.72712708,31.07027245,27.55675125,33.63182449,51.32914734,57.16716766,51.41474915,45.32393646,41.31644058,37.75603485,34.10410309,30.19332886,26.58737755,22.78823471,18.96722031,15.13319683,12.25364494,10.109945300000001,8.179920197000001,7.856774807000001,6.114724159,5.221901894,4.39875555,4.146651268,4.460779667,5.176012516,4.488849163,5.6367430689999996,7.8491930960000005,6.7339720729999994,5.598900795,4.729699612,6.140024185,5.954271317000001,5.163419724,4.1528258319999996
2010/1/9,2010,1,9,9.80444622,12.21526337,12.7731781,12.94162178,13.44326782,14.95640278,17.25275421,18.2235527,16.68167305,15.91025925,17.69625664,24.22930336,37.36823273,42.46732712,52.72011566,39.33492279,26.16120529,27.41351318,36.73674011,35.08581924,31.57456589,32.93180847,42.26920319,47.87256622,50.93966675,56.29513168,60.39843369,63.609272,81.31912231,99.30086517,124.036911,145.1189575,156.39086909999997,163.7550964,168.1726074,163.4006195,172.39520259999998,177.3821259,183.3845825,196.1604614,207.5332947,214.0420227,219.6142426,220.6947937,219.46594240000002,216.4178162,216.6445465,224.1178284,240.37422180000004,264.9893799,283.6549988,305.4905701,333.01849369999996,357.3188171,370.53100589999997,375.8162231,387.41241460000003,413.467041,420.1374512,417.9170837,424.5397034,435.87850949999995,442.43173219999994,458.9481506,459.9356995,487.58883669999994,513.4391479,507.8917541999999,516.1150513,482.401062,385.43719480000004,426.77722170000004,509.6383972,534.1661377,722.0889282,618.1400757,763.1873168999999,746.0140381,853.6080322,733.3267822,485.16787719999996,311.19149780000004,255.93615719999997,281.7019653,339.0116577,457.26336669999995,452.7362671,414.255127,432.46478269999994,456.15399169999995,447.1719971,455.712616,449.3285828,477.8912659,491.1142273,487.6879578,481.68530269999997,472.7414246,518.1503906,507.78646849999996,532.6529541,606.4627686000001,588.1810912999999,550.3783569,595.3088379,577.7504882999999,578.1084595,579.1826172,644.6664429,715.1408081000001,731.3937988,620.3209839,434.0476685,360.22357180000006,348.54617310000003,321.4292603,247.3590546,214.64477540000001,182.2100372,158.01254269999998,144.60449219999998,133.94007870000002,134.1264343,130.1942749,124.89268490000002,122.2820435,124.3685303,120.3738632,110.48246770000002,99.12615967,87.14866638,78.5508728,71.62841034,64.05716705,57.25099182,52.44741058,49.34356689,45.72142029,41.72663879,37.57384872,36.15065002,36.53243637,33.71888733,29.86974144,25.81512451,16.34076691,11.16539383,8.950662612999999,6.888245583,5.633377552000001,4.935112953,4.476498127,4.227953911,3.9110291,3.862662554,3.485401154
2010/1/10,2010,1,10,80.96524811,87.01288605,101.9535599,119.77284240000002,141.4546204,157.1598969,160.68026730000003,167.4507446,182.1869507,198.43249509999998,214.03227230000002,256.1005859,297.0052185,488.30694580000005,365.24996949999996,298.9752808,307.4568481,320.4807739,367.53601069999996,423.1730652,466.7406311000001,568.4588623,665.4244995,836.0392456000001,706.2199097,894.9848022,911.0666504000001,698.3483276000001,816.9525757,921.4963379000001,785.5134277000001,604.4990234,569.9509277000001,514.916626,513.3346558000001,521.2343139999999,629.1825562000001,820.0412597999999,602.1131592,695.1916504,800.2529907,1053.60791,939.102417,826.3890991000001,745.6032715,278.00482180000006,532.4978638,1154.870483,972.8729857999999,767.8184204,755.1299437999999,606.6621704,327.8008423,254.5218964,194.28508,178.0871582,175.9954834,178.266098,211.5740051,290.8346252,362.0561523,258.3886414,255.27035519999995,198.93656919999998,134.1229706,79.08545685,54.00561523,68.19215393,78.51266479,81.33615112,86.74605559999999,76.81918335,63.8990593,59.42913437,65.75798035,73.6505127,91.77461243,110.47667690000002,107.73422240000002,93.7280426,77.7045517,70.77642059,81.32327271,91.364151,104.53771970000001,118.1044312,136.65254209999998,146.76376340000002,149.3338318,159.0979156,171.7273865,187.9796295,202.5285034,213.4608002,234.90435789999998,241.6806335,216.9164429,214.22727969999997,245.87982180000003,256.9568481,151.5683594,145.7049408,131.7114868,130.8147736,134.7997437,124.21958159999998,103.4092712,112.9259262,122.96920779999999,126.60265349999999,126.52600100000001,128.8992157,132.9413452,135.8734589,140.2844543,150.0222168,167.158371,191.0331421,223.5614014,250.4014893,271.6922302,311.37945560000003,334.64678960000003,309.96588130000004,308.98684689999993,431.5580444,496.06896969999997,343.0951843,382.01080319999994,324.9179688,303.6379395,287.76892089999996,176.7943878,135.6218719,124.08808140000001,105.3458176,87.28036499,70.11355591,53.84786224,48.79701233,43.54240417,35.79405975,29.8900795,25.93971252,26.6473217,27.79030609,21.31085205,17.79921913,14.69905663,9.730408669,7.155292511,6.397643566,5.849889755,5.218664169,4.8242816930000005,4.537677765
