Timestamp,Year,Month,Day,7:0.,7:15.,7:30.,7:45.,8:0.,8:15.,8:30.,8:45.,9:0.,9:15.,9:30.,9:45.,10:0.,10:15.,10:30.,10:45.,11:0.,11:15.,11:30.,11:45.,12:0.,12:15.,12:30.,12:45.,13:0.,13:15.,13:30.,13:45.,14:0.,14:15.,14:30.,14:45.,15:0.,15:15.,15:30.,15:45.,16:0.,16:15.,16:30.,16:45.,17:0.,17:15.,17:30.,17:45.,18:0.,18:15.,18:30.,18:45.,19:0.,19:15.,19:30.,19:45.
2009/1/1,2009,1,1,69.54757181999999,172.52543894666667,346.1844177333333,431.46673583333336,399.96987913333334,286.4260254,317.70699056666666,396.01770020000004,733.7390340000001,755.1633301000002,625.6184387333334,518.9680481,566.870046,699.1486002666666,1226.2937419999998,912.8459676000001,853.6792399,990.3925781666667,799.0047200666667,1207.35201,1155.9149983333334,1168.913208,1164.3615316666667,959.5621539666668,1112.1516927333334,901.9782512333335,985.3457437333333,1108.3929036666666,1060.050374666667,1072.5417886666667,974.9702759333335,905.8868408333333,905.5540568,869.6887410333335,865.7200521000001,824.7985229333332,598.1322326666666,647.8994547666665,533.3311666,552.6958821666666,489.8932495000001,410.8105774,360.4596557666667,301.96082559999996,240.46001183333337,181.34182736666665,125.4403941,78.96782175666667,35.756889343333334,13.786914186666666,6.087431113333333,4.383809646
2009/1/2,2009,1,2,217.1250407,286.6948140333334,348.6209513333333,406.2120870333333,464.88256836666665,526.5452575666667,586.6241455,643.5618082666666,700.2046305333333,753.0617065333332,807.3873697999999,859.5683593666668,906.0348714,951.4294840333333,993.1125489666666,1031.9532066666668,1064.592000333333,1092.2475993333335,1109.6433106666666,1126.039022,1135.46875,1144.8333333333333,1150.973755,1150.9301349999998,1139.8100993333335,1128.8240153333334,1112.9024656666668,1093.6431069999999,1064.168294,1036.4235023333333,1000.3620602999999,973.3480835333334,933.1719563666667,886.8053385333333,833.1329549333333,784.4371134333334,723.1730957000001,662.5889282333334,605.6772257333333,548.4474690666666,493.4491170333333,430.36580406666667,370.6096700333333,309.6593424666666,247.96278383333333,186.2690684,128.37522380000001,76.87325541333333,34.446934379999995,13.963012058333334,6.6096555393333345,4.661077419666667
2009/1/3,2009,1,3,198.3611857,268.1273397,336.5918579,395.8560180333334,456.6671447666667,519.8935445000001,583.1323649000001,639.5396321666667,695.6566569333332,749.5038655666667,800.8143921,851.3358357666666,896.5050455666666,942.3035075000001,987.9295247333333,1026.6254273333334,1058.3553466666667,1081.6934406666667,1102.3986003333332,1105.7589113333333,1116.2677813333332,1122.6426186666667,1128.8489579999998,1129.649292,1117.8172606666667,1102.768392,1087.869751,1069.4965006666666,1041.2065836666668,1029.5508626666667,986.3619791666666,997.2418009333334,958.3900553333333,825.3046875,724.0782063666666,837.0847168,751.6596476333334,588.4911091999999,543.9659525333334,372.21643066666667,139.38746133333333,458.6563924333334,396.8438720666666,342.7170715666667,263.9269053,195.59302266666668,132.44458006666667,77.93900934666667,44.11927795333333,19.04075241,6.297938664666667,3.578514734666667
2009/1/4,2009,1,4,197.53061423333335,263.46295673333333,325.51599123333335,381.7558186666667,440.65139769999996,498.7824808666667,554.1088460333334,612.8742472333333,670.1557210333333,734.6553954999999,592.2082926666666,785.1321614333334,886.0363769333334,866.4493611666666,960.1495361333333,985.5262859000001,1022.183431,1061.826416,988.6324055333333,1146.966553,914.1205036333334,1019.3008828666667,1066.5729368666669,1077.2681274,1033.8242798666668,900.5870972333336,484.04153440000005,592.8043416333334,443.6664937333333,1148.8645423333335,982.9521079,597.4743957666668,682.2158813666667,434.73463949999996,555.1393839333333,739.2305298000001,740.1746623,676.5366211,558.9519449666667,177.46644593333335,152.97171023333334,279.4899241333333,375.2965495,229.72710926666664,251.15612283333334,214.1541392,161.21023556666665,57.79449208333333,28.367190676666667,11.132816313333334,5.073856830333333,2.746905247666666
2009/1/5,2009,1,5,192.1381226,258.0784912,321.1229146333334,378.86281333333335,436.80551146666676,498.4233195,556.7364705666668,613.2955932666665,669.9867553666667,723.0480143,775.0031331333333,821.7230631333332,868.5914713666667,908.4938965,948.2937418666667,984.2436930333333,1026.8250323333334,1057.225016333333,1011.9517009666666,1096.584716666667,1130.2778726666666,1179.50411,774.4323934333333,982.4380492666666,890.2872113333333,1197.6474203333335,724.2265217999999,709.6214396333334,713.433787,917.9003092333332,681.6320495333334,551.5614929,923.2659098333334,806.3425292666666,913.7449340999998,732.3833618333333,577.6405131,635.9998779333333,674.8376668333334,404.23882546666664,461.91179403333325,455.63902793333335,145.66306302666663,124.46062468666666,89.83247631333332,56.051144916666665,30.281506856666667,26.159934366666665,14.96334076,8.348273596333334,5.085344950333333,4.080694993333333
2009/1/6,2009,1,6,190.24545796666666,255.4057261,317.5145874,373.9042155,433.3748982666666,488.77562459999996,548.2968546333333,604.5243937333333,657.5574544333334,712.4023030333334,765.0046997333333,809.9785766666668,868.4405924333332,971.0808105333332,837.9645995999999,920.4060871333332,1008.0498452,986.1650186,1031.4834594,878.4402669333334,891.4261474333334,910.5314534666667,902.6047769666666,978.0616049333333,929.3421834666666,785.5499267666668,780.5469563999999,721.9152018333334,697.0568642666666,535.3838704666667,501.39224243333337,824.2007853,894.0865885666666,906.5134073666667,635.1390279,579.7421671666666,405.14539590000004,374.2473144666667,299.4161580333334,469.27316283333334,575.6965230333334,234.7317098,265.35632323333334,249.23492939999997,182.83588156666667,154.0429687333333,198.11462913333332,113.68655396000001,52.93828201333334,25.61461258,7.6227569593333335,3.752769788333333
2009/1/7,2009,1,7,190.89132686666667,252.88009646666669,313.9020589333333,369.18692020000003,311.3543904666667,290.0141296,251.57534283333334,194.08240256666667,565.7724101,678.4960937666666,737.2724405999998,748.0144246333333,730.6396280666667,702.9293009333333,907.6926269333331,840.2009480666666,875.6711832666666,1094.6770833333333,1005.1664630666666,858.0636189666666,1072.2357177666665,586.1314697333333,855.5708822,902.1897380999999,499.7808329333334,802.8742674333333,1058.3701986333333,330.4992981,659.5151672666667,749.3260904666668,312.1099446666667,775.8188272333333,796.6829529666667,537.0193990333333,899.7197062333333,769.2599894333334,714.7216186333334,614.8796590333333,502.44917803333345,206.59871416666667,96.57405344,104.74365235333335,91.73167928,87.45344289,110.17859653333333,75.84733073,51.48772557666666,41.561772663333336,33.699253086666666,21.59203148,5.64298598,4.580984910333333
2009/1/8,2009,1,8,105.41328684,167.69620513333336,278.5621948333333,300.6175639,425.7721049,419.3406118,582.9401041666666,542.0747884333333,530.5069987,665.4798787666665,850.1565958333332,748.5071411333333,839.1680298,808.3450927666667,1031.2539671,907.6655476999999,823.2892456333333,756.8960061666667,805.2900796333333,966.2018024999999,1120.8523763333333,1117.024394,1046.5797121333333,991.751709,999.0854696333332,710.7874145333334,1110.4704996666667,1033.8851929,953.3293456666667,940.9161377333334,659.7561848666667,851.2416992,726.9046325666668,803.6983642333333,832.7946370333333,513.5815735,604.9450378666667,463.4387207,388.29730223333337,469.3124084666667,400.2134196,480.0046793666666,374.71169030000004,299.3085276333333,215.96626279999998,144.84390770000002,104.83600870333333,79.24709829000001,36.090486526666666,13.582574843666665,5.886934598333333,3.925523996666667
2009/1/9,2009,1,9,155.5611572,216.82855729999997,278.72309366666667,340.8705139333333,400.82036336666664,466.6744384666667,526.3665059333333,584.4391072666666,639.2890828333333,693.1953125333333,746.5660400333335,801.5238240333333,847.4969889333333,893.6908365999999,934.3552653,971.6720784666667,1010.7714641333333,1042.1607259999998,1060.5143636666667,1069.6519366666669,1082.5050046666665,1099.6036786666666,1107.3709716666665,1104.1481530000003,1098.9374593333334,1079.2427976666665,1067.6127523333332,1052.1447346666666,1031.732666,1005.8795981,984.3673909666668,971.2905273333332,915.0186361000001,876.6171468333332,677.1282145,758.7803344666667,709.2468058333334,655.2955118666666,596.2886352333334,531.9120280000001,480.4471537333334,417.9776509666667,364.2977701666667,303.6936543666667,242.81549073333335,181.31936646666668,123.43363190000001,74.08353551333333,36.86988258666667,14.619605701333334,6.5680178006666665,4.2785844803333335
2009/1/10,2009,1,10,181.36343893333333,248.46815493333335,317.8071187,375.9677938,434.6101175666666,499.53160606666665,559.7945353333333,619.6599528,674.1725057000002,729.2208658666665,785.4243164,839.8100382333333,885.6567789666665,930.0552571666667,974.0527954,1010.3375651666666,1050.066528,1084.418457,1104.7561036666666,1113.8826906666666,1124.4136963333333,1142.0101316666667,1144.728963,1138.5917156666665,1142.69694,1130.0511473333333,1110.6667073333333,1097.2813316666668,1066.5399983333334,1033.7300213333335,1006.7481687666667,978.7560424666667,942.2080078,890.9767048999998,842.0998534999999,783.8851318333333,732.2679850000001,679.2642008333333,615.6940714666667,554.8405151333334,497.7648112,432.2417704333334,378.0579834,317.5811157333333,257.3720652333334,194.88123066666665,134.93333436666666,82.79963175666666,41.15929094666667,16.367856026666665,6.8241086006666665,5.221717993333334
2009/1/11,2009,1,11,191.6734263,261.1600545333333,329.2476603,388.1925862666667,447.6511230333333,513.5881449333334,574.4706828,638.0109659999999,693.2032470666667,747.4180704666666,801.6192626666666,858.4305623333335,902.0851237,951.6456909333333,992.5169676666666,1029.2713623333334,1066.4331056666667,1097.7978110000001,1121.021403,1134.0265299999999,1143.9981283333334,1156.9703776666665,1159.7319743333335,1159.7047933333333,1155.5305176666668,1139.8275956666666,1125.943929,1109.9331866666666,1082.6773683333333,1049.1659339999999,1019.7168173333333,1001.0608925,961.0312296666667,904.3645426666666,854.6967366333332,795.2345174000001,744.136027,690.4172566999999,628.9561767666665,564.7338053333333,505.60262043333324,443.3551636,384.76168823333336,325.9661661666667,263.07219953333333,200.0242258666667,139.22022503333332,85.83746339666668,42.21729215,15.878042856666667,7.443807443,5.923368453999999
2009/1/12,2009,1,12,194.3918966,263.9260711666667,333.4714762333333,394.7445271666667,453.9955648,521.5749918666667,580.7117309666666,644.1470337,699.3801066,755.595459,811.9731852,863.1433716,910.1951294,954.9983724,995.9593710666667,1030.2232666666666,1066.500122,1094.9513753333333,1116.197347,1125.7452393333333,1138.1192626666666,1152.6586506666665,1157.6458333333333,1161.0115966666667,1157.5910240000003,1141.2100016666666,1124.4055179999998,1104.6295980000002,1081.6352133333332,1043.0229900000002,1008.3481647,979.8206380333335,942.6600952333333,896.6324665999999,841.1551513666667,784.1933593666666,731.6215413,680.0846557666666,615.1693115666666,551.3964437,497.5102437333334,430.0197652333333,379.9244791666667,362.3092041,280.4628295666667,219.70001729999998,155.1310526666667,88.05068969666667,43.352413180000006,17.40809313666667,7.203797181333333,4.745878378666667
2009/1/13,2009,1,13,177.1101176,247.22515869999998,310.87475586666665,368.2390747,422.9142354333333,486.95265703333325,543.9747314333334,603.7527872666667,657.5266927,712.4491170333332,764.2639567,821.1969401,868.4620157666667,911.0798746666666,961.9844157000001,1014.0363563333334,1049.3826499999998,1072.3671466666667,1114.2435706666665,1114.9814046666668,1106.6623533333334,1120.5732013333334,1130.62382,1128.2731526666666,1129.1996666666666,1112.8445233333334,1103.4798176666666,1093.1260169999998,1065.4168703333332,1033.8782146666665,1014.4573973333335,989.1088257,943.7714030000001,892.7937418666667,836.0633748333333,781.1674601333333,735.2647908666668,707.0531616,666.8154500333334,586.1457112666667,551.8742472333332,496.0988159333333,438.10894776666663,186.4569702,236.26250203333333,181.1142273,102.82290140666667,77.87531279,38.578718183333336,14.761736233333332,6.746153831333333,4.946519692666667
2009/1/14,2009,1,14,159.51593019999999,245.35970563333333,313.33381146666665,372.8233133666667,427.3889058666667,495.2142639333333,553.8061930333334,611.5189819333335,669.5049235,722.1919148666666,779.2803344666667,829.4694417000001,873.2929280666667,921.4176228666666,964.1819458,998.4096475666666,1042.8966473333332,1074.2438556666666,1089.5366616666663,1098.426595,1108.8462319999999,1117.9727373333333,1124.6062013333333,1126.6421713333334,1119.534831,1100.8041179999998,1083.8753663333334,1073.8358970000002,1055.422648,1055.1751299999999,956.5387574333334,869.4761555666665,956.0029500333334,834.3893432999998,838.6089681,802.0427042333334,726.6834513333333,685.4206339333333,613.4937947666666,556.0166015666667,395.17583213333336,303.7318115,375.26007076666673,320.00966389999996,255.72054546666666,193.38950096666667,137.89887236666667,83.42860158333333,39.32407124666667,14.949566203333333,6.024430910666666,3.9637850126666674
2009/1/15,2009,1,15,134.98828888333335,240.01697286666663,308.3174642,368.2136637333333,421.9663289333333,486.6814168,547.9399617333335,607.3733520666667,662.391744,713.9074096666667,765.8658854000001,817.5989176000002,861.9856567666667,906.5169677999999,947.5093180666667,984.8495890333334,1024.4233806666668,1056.0022786666666,1075.2021076666667,1087.7359213333334,1102.4226073333334,1110.949992,1114.4223633333334,1102.2646893333338,1104.5141193333332,1099.296875,1078.040608666667,1067.1953529999998,1053.0223386666667,1007.6438596666667,987.6687621000001,952.5927531000001,914.5278930666667,879.4746093666666,828.6080729333335,701.6685994666665,732.0030314,440.3854675333334,586.5017903666667,314.1862640333333,374.5129394666667,360.2205098333334,332.82062783333333,251.49965409999996,106.04015606333333,81.15785218333333,109.58946228666666,48.50565974,31.381587343333337,14.335184096,5.191646258,3.603340308
2009/1/16,2009,1,16,120.44671884333336,225.7123667333333,293.3575337666667,353.10269163333334,409.29609170000003,471.3691711000001,529.8129679333334,588.0558675000001,645.5982259000001,697.1730957333333,750.1037394,802.2694295333332,845.1731770666667,891.1034342666667,930.6404011666667,966.3516642333333,1003.3316445,1035.36027,1055.8048503333332,1066.0506996666666,1073.1365150000001,1084.3027749999999,1088.2156576666669,1091.5527749999999,1092.0638426666667,1076.8756920000003,1061.8507893333333,1046.5894776666667,1029.6554159999998,994.6878866333333,968.8117472666667,931.9308471666667,893.1844075333332,858.3104858666666,805.1903483,747.5437622333333,696.1676635666668,641.4237467666667,588.0279541333333,524.6800639,468.1470845666667,409.027771,357.2293090666667,299.4871521,241.16893513333335,178.07422383333335,122.90554299999998,73.92901992666667,37.8328832,14.906764029,5.618374029999999,3.796079715
2009/1/17,2009,1,17,110.41595460333333,200.34095766666667,274.9747314666667,333.2391052333333,391.52814736666664,454.49382526666665,510.3495178,570.0408121333334,628.5303141,674.4373169000002,727.8590697999999,782.3544921666667,827.6845296,868.0804850000001,917.7378743333333,958.1242472333334,938.2890828333334,949.9242351666666,955.4316610000001,969.6340333666667,1024.7648110333337,1133.0353189999998,1234.8721923333333,1264.9890543333333,1130.2082923333332,1062.0052895666665,806.2441609000001,809.4366455,849.7427368,552.7194417333333,320.0928955,367.42907713333335,394.6120198666667,390.2582499,352.2665507,376.7094217666667,331.17304486666666,288.1921183333334,267.1650899333334,214.35153706666665,187.64730326666665,164.80019633333333,143.53067526666666,135.17183936666666,102.46022540333333,75.00863901666668,76.95250702,52.88279597333334,25.51871045333333,10.530683835666666,4.698156118333334,3.5908730826666666
2009/1/18,2009,1,18,32.61843999333333,38.030005773333336,57.93404769666666,57.254378,61.04325103666667,65.41083908,42.337413786666666,56.486104329999996,89.31186931,105.40876006666667,123.7156855,153.41152443333334,169.78617856666665,197.26328023333335,228.5880585,246.9747111,240.35147603333334,220.25420633333331,210.2508494,223.28413393333332,199.7422892333333,245.66875713333334,316.4025573666667,304.9964498,273.87772623333336,296.5252380333333,248.31232706666665,296.0913187666667,363.43535360000004,206.68118283333334,206.66399636666665,236.63775636666665,171.00740050000002,194.5371297,181.61506653333333,181.96405030000003,78.53710430666666,72.31264114333334,89.41513571666667,91.85750072666667,109.10071562333333,93.00076548,63.46482086333333,38.17105166333334,30.794724146666663,29.79222551666666,29.57591438333333,23.383310316666666,23.15816434,5.823624452,4.394778092666667,3.6910491783333335
2009/1/19,2009,1,19,58.457005820000006,76.98773956000001,113.00133514666668,139.2441101,144.02343240000002,188.44890339999998,280.36808779999996,438.0477091333333,264.758372,341.5082601,414.42745970000004,224.62908430000002,166.80974326666666,224.7680816333333,142.2951889,147.24777223333334,141.66547136666665,121.96315763333335,73.45712789,95.86091359333334,93.56070201666667,182.76804099999995,337.98539223333336,723.6317545333332,1097.8797606333335,794.1645101,940.5382284666667,598.5640666,500.45987956666664,610.7532145333333,270.59118143333336,327.6771748666667,472.21587116666666,411.29720053333335,382.9364725666667,437.66690063333346,386.03275553333333,194.87546283333336,121.3765259,131.1378479,157.32150266666667,131.77887473333334,123.17620596666666,96.36740621,87.49844106,82.46765391333334,57.62987264,43.220263163333335,35.806207023333336,26.75837898,9.806749819666669,3.8808654943333334
2009/1/20,2009,1,20,109.41410316666668,113.68456266666665,166.4190775666667,216.40114846666665,384.45869956666667,385.2118632,532.3549804666667,448.3071289,394.30909219999995,372.86099243333337,417.9787699333333,460.03322346666664,400.48865763333333,435.11331176666664,406.9068502,369.7228088333333,377.5378214666666,369.94797769999997,479.02527876666664,455.2612406333333,549.0241496,533.9169108333333,623.2898763000002,427.735494,427.15771483333333,456.44989016666676,588.0498047,528.3389384,448.21101886666673,488.9795532333333,482.4740092,692.5330607,654.2883911,561.6598205666668,621.7577311,289.47364806666667,486.81526693333336,457.5439351333334,482.37844846666667,355.9301249333333,406.54754640000004,422.83475749999997,364.7194722666666,174.79530079999998,211.37594093333334,194.08475243333336,83.83735148,47.40832519666666,20.420343399999997,12.167927107666666,5.779883861666666,4.720790704
2009/1/21,2009,1,21,90.52298990666668,137.87332663333333,316.64600116666674,350.55219523333335,395.36570233333333,447.17961629999996,478.1215921666667,536.9283040333333,615.8072916666666,633.6935017666666,670.6142374666666,717.7487996666667,676.7814839666665,827.9227295000001,913.5757853,944.8988647666666,986.9667358999999,1034.3092446666667,1074.9580893333332,929.7707318333333,1127.7522379999998,1127.0625,1015.2516685999999,1081.7456056666667,1014.1214600333333,938.7642009333332,797.9538779,828.3971557666667,1040.7190347,1035.1312053333334,1001.5108438333333,968.6215006333332,738.4832356999999,872.7603963333332,842.2934163666665,772.4497680666667,739.9576416,675.7844441999999,619.8271484333333,571.9219767333334,532.8688456333333,411.6147054333333,374.8105367,318.46210733333334,258.6921336,185.0447438333333,125.04292043333335,75.87120819,31.151516596666667,13.416445731666668,6.124267737333334,5.048270066333333
